event_id,rig_id,sensor_id,sensor_type,value,unit,event_timestamp
E001766,RIG_08,SEN_07,flow,115.04,l/min,2025-02-01 14:42:30
E001767,RIG_03,SEN_11,flow,107.14,l/min,2025-02-01 14:43:00
E001768,RIG_03,SEN_13,vibration,4.62,mm/s,2025-02-01 14:43:30
E001769,RIG_09,SEN_18,pressure,2320.18,psi,2025-02-01 14:44:00
E001770,RIG_07,SEN_14,flow,108.59,l/min,2025-02-01 14:44:30
E001771,RIG_06,SEN_04,temperature,75.26,C,2025-02-01 14:45:00
E001772,RIG_01,SEN_18,flow,131.49,l/min,2025-02-01 14:45:30
E001773,RIG_08,SEN_08,flow,103.88,l/min,2025-02-01 14:46:00
E001774,RIG_02,SEN_19,temperature,78.38,C,2025-02-01 14:46:30
E001775,RIG_06,SEN_01,flow,134.82,l/min,2025-02-01 14:47:00
E001776,RIG_05,SEN_13,temperature,92.05,C,2025-02-01 14:47:30
E001777,RIG_05,SEN_12,pressure,3061.26,psi,2025-02-01 14:48:00
E001778,RIG_06,SEN_10,flow,127.21,l/min,2025-02-01 14:48:30
E001779,RIG_10,SEN_19,temperature,76.26,C,2025-02-01 14:49:00
E001780,RIG_05,SEN_15,flow,261.35,l/min,2025-02-01 14:49:30
E001781,RIG_06,SEN_12,flow,137.05,l/min,2025-02-01 14:50:00
E001782,RIG_09,SEN_16,temperature,83.21,C,2025-02-01 14:50:30
E001783,RIG_04,SEN_18,flow,106.6,l/min,2025-02-01 14:51:00
E001784,RIG_06,SEN_06,temperature,90.58,C,2025-02-01 14:51:30
E001785,RIG_06,SEN_11,pressure,2966.38,psi,2025-02-01 14:52:00
E001786,RIG_07,SEN_14,vibration,3.16,mm/s,2025-02-01 14:52:30
E001787,RIG_10,SEN_11,flow,119.93,l/min,2025-02-01 14:53:00
E001788,RIG_03,SEN_01,vibration,3.83,mm/s,2025-02-01 14:53:30
E001789,RIG_03,SEN_13,vibration,3.49,mm/s,2025-02-01 14:54:00
E001790,RIG_10,SEN_18,flow,109.02,l/min,2025-02-01 14:54:30
E001791,RIG_04,SEN_19,pressure,2928.77,psi,2025-02-01 14:55:00
E001792,RIG_07,SEN_12,pressure,2760.61,psi,2025-02-01 14:55:30
E001793,RIG_02,SEN_08,temperature,90.88,C,2025-02-01 14:56:00
E001794,RIG_08,SEN_18,flow,109.52,l/min,2025-02-01 14:56:30
E001795,RIG_02,SEN_17,vibration,4.22,mm/s,2025-02-01 14:57:00
E001796,RIG_08,SEN_07,pressure,2620.49,psi,2025-02-01 14:57:30
E001797,RIG_01,SEN_08,temperature,91.05,C,2025-02-01 14:58:00
E001798,RIG_05,SEN_07,pressure,2944.44,psi,2025-02-01 14:58:30
E001799,RIG_04,SEN_08,pressure,2430.84,psi,2025-02-01 14:59:00
E001800,RIG_02,SEN_01,flow,107.09,l/min,2025-02-01 14:59:30
E001801,RIG_08,SEN_09,vibration,2.97,mm/s,2025-02-01 15:00:00
E001802,RIG_07,SEN_14,flow,129.82,l/min,2025-02-01 15:00:30
E001803,RIG_04,SEN_11,temperature,78.58,C,2025-02-01 15:01:00
E001804,RIG_02,SEN_02,pressure,2594.15,psi,2025-02-01 15:01:30
E001805,RIG_01,SEN_15,pressure,2386.96,psi,2025-02-01 15:02:00
E001806,RIG_08,SEN_07,vibration,12.26,mm/s,2025-02-01 15:02:30
E001807,RIG_08,SEN_18,temperature,92.77,C,2025-02-01 15:03:00
E001808,RIG_05,SEN_15,vibration,2.24,mm/s,2025-02-01 15:03:30
E001809,RIG_08,SEN_18,temperature,79.51,C,2025-02-01 15:04:00
E001810,RIG_09,SEN_16,flow,120.41,l/min,2025-02-01 15:04:30
E001811,RIG_07,SEN_14,temperature,87.98,C,2025-02-01 15:05:00
E001812,RIG_04,SEN_05,vibration,3.14,mm/s,2025-02-01 15:05:30
E001813,RIG_08,SEN_11,pressure,2929.05,psi,2025-02-01 15:06:00
E001814,RIG_09,SEN_03,temperature,75.39,C,2025-02-01 15:06:30
E001815,RIG_08,SEN_14,pressure,2432.72,psi,2025-02-01 15:07:00
E001816,RIG_07,SEN_12,pressure,2786.95,psi,2025-02-01 15:07:30
E001817,RIG_02,SEN_07,temperature,80.82,C,2025-02-01 15:08:00
E001818,RIG_04,SEN_08,flow,97.33,l/min,2025-02-01 15:08:30
E001819,RIG_10,SEN_16,vibration,4.96,mm/s,2025-02-01 15:09:00
E001820,RIG_03,SEN_03,pressure,2248.56,psi,2025-02-01 15:09:30
E001821,RIG_04,SEN_14,vibration,3.92,mm/s,2025-02-01 15:10:00
E001822,RIG_08,SEN_08,flow,100.87,l/min,2025-02-01 15:10:30
E001823,RIG_07,SEN_07,pressure,2691.84,psi,2025-02-01 15:11:00
E001824,RIG_07,SEN_09,temperature,74.39,C,2025-02-01 15:11:30
E001825,RIG_04,SEN_01,pressure,2392.87,psi,2025-02-01 15:12:00
E001826,RIG_03,SEN_15,flow,99.56,l/min,2025-02-01 15:12:30
E001827,RIG_09,SEN_12,vibration,2.74,mm/s,2025-02-01 15:13:00
E001828,RIG_09,SEN_15,vibration,2.54,mm/s,2025-02-01 15:13:30
E001829,RIG_06,SEN_16,flow,106.73,l/min,2025-02-01 15:14:00
E001830,RIG_03,SEN_01,flow,111.28,l/min,2025-02-01 15:14:30
E001831,RIG_05,SEN_06,temperature,78.94,C,2025-02-01 15:15:00
E001832,RIG_02,SEN_09,vibration,4.44,mm/s,2025-02-01 15:15:30
E001833,RIG_08,SEN_10,vibration,3.8,mm/s,2025-02-01 15:16:00
E001834,RIG_07,SEN_10,pressure,2285.23,psi,2025-02-01 15:16:30
E001835,RIG_07,SEN_18,temperature,86.79,C,2025-02-01 15:17:00
E001836,RIG_02,SEN_10,flow,130.1,l/min,2025-02-01 15:17:30
E001837,RIG_09,SEN_16,flow,120.49,l/min,2025-02-01 15:18:00
E001838,RIG_07,SEN_17,pressure,2667.56,psi,2025-02-01 15:18:30
E001839,RIG_03,SEN_05,temperature,78.01,C,2025-02-01 15:19:00
E001840,RIG_08,SEN_04,flow,268.84,l/min,2025-02-01 15:19:30
E001841,RIG_04,SEN_11,pressure,2391.99,psi,2025-02-01 15:20:00
E001842,RIG_01,SEN_05,vibration,2.89,mm/s,2025-02-01 15:20:30
E001843,RIG_04,SEN_05,flow,136.24,l/min,2025-02-01 15:21:00
E001844,RIG_09,SEN_04,vibration,5.06,mm/s,2025-02-01 15:21:30
E001845,RIG_10,SEN_20,pressure,2888.22,psi,2025-02-01 15:22:00
E001846,RIG_01,SEN_16,flow,136.46,l/min,2025-02-01 15:22:30
E001847,RIG_01,SEN_07,flow,106.91,l/min,2025-02-01 15:23:00
E001848,RIG_06,SEN_09,temperature,91.48,C,2025-02-01 15:23:30
E001849,RIG_08,SEN_15,vibration,4.34,mm/s,2025-02-01 15:24:00
E001850,RIG_02,SEN_06,pressure,3128.0,psi,2025-02-01 15:24:30
E001851,RIG_01,SEN_17,flow,121.36,l/min,2025-02-01 15:25:00
E001852,RIG_10,SEN_10,pressure,2712.66,psi,2025-02-01 15:25:30
E001853,RIG_10,SEN_18,pressure,3046.49,psi,2025-02-01 15:26:00
E001854,RIG_08,SEN_10,vibration,4.52,mm/s,2025-02-01 15:26:30
E001855,RIG_06,SEN_08,pressure,3138.2,psi,2025-02-01 15:27:00
E001856,RIG_01,SEN_09,vibration,4.38,mm/s,2025-02-01 15:27:30
E001857,RIG_01,SEN_20,flow,98.07,l/min,2025-02-01 15:28:00
E001858,RIG_02,SEN_16,flow,110.62,l/min,2025-02-01 15:28:30
E001859,RIG_04,SEN_19,flow,133.59,l/min,2025-02-01 15:29:00
E001860,RIG_02,SEN_01,temperature,74.79,C,2025-02-01 15:29:30
E001861,RIG_10,SEN_07,flow,109.39,l/min,2025-02-01 15:30:00
E001862,RIG_10,SEN_06,flow,110.58,l/min,2025-02-01 15:30:30
E001863,RIG_01,SEN_07,temperature,77.55,C,2025-02-01 15:31:00
E001864,RIG_07,SEN_08,vibration,4.06,mm/s,2025-02-01 15:31:30
E001865,RIG_07,SEN_16,pressure,2785.84,psi,2025-02-01 15:32:00
E001866,RIG_01,SEN_13,pressure,3111.02,psi,2025-02-01 15:32:30
E001867,RIG_08,SEN_08,temperature,88.31,C,2025-02-01 15:33:00
E001868,RIG_09,SEN_02,vibration,4.91,mm/s,2025-02-01 15:33:30
E001869,RIG_04,SEN_16,pressure,2391.22,psi,2025-02-01 15:34:00
E001870,RIG_03,SEN_20,pressure,2433.5,psi,2025-02-01 15:34:30
E001871,RIG_04,SEN_08,temperature,136.72,C,2025-02-01 15:35:00
E001872,RIG_06,SEN_20,pressure,2528.31,psi,2025-02-01 15:35:30
E001873,RIG_03,SEN_20,vibration,4.04,mm/s,2025-02-01 15:36:00
E001874,RIG_05,SEN_09,pressure,3912.13,psi,2025-02-01 15:36:30
E001875,RIG_04,SEN_18,flow,129.08,l/min,2025-02-01 15:37:00
E001876,RIG_05,SEN_17,temperature,78.33,C,2025-02-01 15:37:30
E001877,RIG_02,SEN_04,vibration,3.79,mm/s,2025-02-01 15:38:00
E001878,RIG_07,SEN_08,temperature,75.04,C,2025-02-01 15:38:30
E001879,RIG_07,SEN_01,flow,127.53,l/min,2025-02-01 15:39:00
E001880,RIG_09,SEN_04,pressure,2686.37,psi,2025-02-01 15:39:30
E001881,RIG_06,SEN_02,vibration,2.97,mm/s,2025-02-01 15:40:00
E001882,RIG_05,SEN_19,vibration,3.59,mm/s,2025-02-01 15:40:30
E001883,RIG_07,SEN_04,temperature,75.32,C,2025-02-01 15:41:00
E001884,RIG_09,SEN_14,pressure,2668.74,psi,2025-02-01 15:41:30
E001885,RIG_07,SEN_14,pressure,3065.41,psi,2025-02-01 15:42:00
E001886,RIG_10,SEN_04,flow,111.38,l/min,2025-02-01 15:42:30
E001887,RIG_07,SEN_01,vibration,13.24,mm/s,2025-02-01 15:43:00
E001888,RIG_01,SEN_16,temperature,83.77,C,2025-02-01 15:43:30
E001889,RIG_09,SEN_03,pressure,2940.48,psi,2025-02-01 15:44:00
E001890,RIG_04,SEN_06,pressure,2532.38,psi,2025-02-01 15:44:30
E001891,RIG_09,SEN_06,flow,106.92,l/min,2025-02-01 15:45:00
E001892,RIG_05,SEN_13,temperature,81.6,C,2025-02-01 15:45:30
E001893,RIG_06,SEN_08,temperature,82.17,C,2025-02-01 15:46:00
E001894,RIG_01,SEN_18,pressure,2220.26,psi,2025-02-01 15:46:30
E001895,RIG_09,SEN_05,pressure,2234.55,psi,2025-02-01 15:47:00
E001896,RIG_09,SEN_01,flow,100.94,l/min,2025-02-01 15:47:30
E001897,RIG_09,SEN_07,vibration,3.95,mm/s,2025-02-01 15:48:00
E001898,RIG_09,SEN_14,flow,123.27,l/min,2025-02-01 15:48:30
E001899,RIG_01,SEN_09,pressure,2456.85,psi,2025-02-01 15:49:00
E001900,RIG_05,SEN_18,flow,185.52,l/min,2025-02-01 15:49:30
E001901,RIG_03,SEN_03,vibration,4.06,mm/s,2025-02-01 15:50:00
E001902,RIG_01,SEN_03,flow,110.59,l/min,2025-02-01 15:50:30
E001903,RIG_04,SEN_13,temperature,84.78,C,2025-02-01 15:51:00
E001904,RIG_01,SEN_04,vibration,2.0,mm/s,2025-02-01 15:51:30
E001905,RIG_05,SEN_15,vibration,7.72,mm/s,2025-02-01 15:52:00
E001906,RIG_06,SEN_09,flow,283.67,l/min,2025-02-01 15:52:30
E001907,RIG_03,SEN_18,pressure,2335.45,psi,2025-02-01 15:53:00
E001908,RIG_03,SEN_17,pressure,3014.22,psi,2025-02-01 15:53:30
E001909,RIG_04,SEN_18,flow,112.54,l/min,2025-02-01 15:54:00
E001910,RIG_06,SEN_14,temperature,88.43,C,2025-02-01 15:54:30
E001911,RIG_07,SEN_14,flow,118.51,l/min,2025-02-01 15:55:00
E001912,RIG_06,SEN_14,vibration,9.35,mm/s,2025-02-01 15:55:30
E001913,RIG_02,SEN_18,pressure,2519.32,psi,2025-02-01 15:56:00
E001914,RIG_05,SEN_19,flow,122.3,l/min,2025-02-01 15:56:30
E001915,RIG_07,SEN_03,flow,109.56,l/min,2025-02-01 15:57:00
E001916,RIG_01,SEN_09,flow,98.51,l/min,2025-02-01 15:57:30
E001917,RIG_06,SEN_03,temperature,82.09,C,2025-02-01 15:58:00
E001918,RIG_03,SEN_07,vibration,5.01,mm/s,2025-02-01 15:58:30
E001919,RIG_10,SEN_04,temperature,77.36,C,2025-02-01 15:59:00
E001920,RIG_06,SEN_13,vibration,5.02,mm/s,2025-02-01 15:59:30
E001921,RIG_06,SEN_03,flow,273.63,l/min,2025-02-01 16:00:00
E001922,RIG_05,SEN_14,temperature,93.56,C,2025-02-01 16:00:30
E001923,RIG_05,SEN_13,temperature,85.66,C,2025-02-01 16:01:00
E001924,RIG_05,SEN_13,vibration,4.35,mm/s,2025-02-01 16:01:30
E001925,RIG_05,SEN_08,pressure,2752.09,psi,2025-02-01 16:02:00
E001926,RIG_06,SEN_12,temperature,75.11,C,2025-02-01 16:02:30
E001927,RIG_07,SEN_01,temperature,142.14,C,2025-02-01 16:03:00
E001928,RIG_06,SEN_15,vibration,5.16,mm/s,2025-02-01 16:03:30
E001929,RIG_05,SEN_06,pressure,3191.71,psi,2025-02-01 16:04:00
E001930,RIG_04,SEN_10,pressure,2455.82,psi,2025-02-01 16:04:30
E001931,RIG_07,SEN_04,temperature,79.15,C,2025-02-01 16:05:00
E001932,RIG_04,SEN_18,temperature,92.57,C,2025-02-01 16:05:30
E001933,RIG_03,SEN_08,flow,126.66,l/min,2025-02-01 16:06:00
E001934,RIG_07,SEN_10,temperature,87.8,C,2025-02-01 16:06:30
E001935,RIG_03,SEN_09,vibration,3.45,mm/s,2025-02-01 16:07:00
E001936,RIG_03,SEN_08,pressure,2594.77,psi,2025-02-01 16:07:30
E001937,RIG_04,SEN_02,flow,102.95,l/min,2025-02-01 16:08:00
E001938,RIG_03,SEN_13,vibration,4.9,mm/s,2025-02-01 16:08:30
E001939,RIG_10,SEN_12,flow,119.69,l/min,2025-02-01 16:09:00
E001940,RIG_05,SEN_07,temperature,74.14,C,2025-02-01 16:09:30
E001941,RIG_04,SEN_01,temperature,89.09,C,2025-02-01 16:10:00
E001942,RIG_06,SEN_06,pressure,4698.97,psi,2025-02-01 16:10:30
E001943,RIG_09,SEN_03,pressure,2298.05,psi,2025-02-01 16:11:00
E001944,RIG_03,SEN_07,flow,109.85,l/min,2025-02-01 16:11:30
E001945,RIG_05,SEN_10,temperature,76.89,C,2025-02-01 16:12:00
E001946,RIG_09,SEN_13,vibration,4.34,mm/s,2025-02-01 16:12:30
E001947,RIG_09,SEN_14,flow,120.81,l/min,2025-02-01 16:13:00
E001948,RIG_02,SEN_04,vibration,4.22,mm/s,2025-02-01 16:13:30
E001949,RIG_02,SEN_09,temperature,92.94,C,2025-02-01 16:14:00
E001950,RIG_07,SEN_01,temperature,84.75,C,2025-02-01 16:14:30
E001951,RIG_08,SEN_18,flow,108.35,l/min,2025-02-01 16:15:00
E001952,RIG_05,SEN_17,vibration,5.14,mm/s,2025-02-01 16:15:30
E001953,RIG_10,SEN_11,pressure,2230.51,psi,2025-02-01 16:16:00
E001954,RIG_04,SEN_05,flow,128.92,l/min,2025-02-01 16:16:30
E001955,RIG_07,SEN_20,vibration,5.41,mm/s,2025-02-01 16:17:00
E001956,RIG_01,SEN_14,pressure,2217.56,psi,2025-02-01 16:17:30
E001957,RIG_04,SEN_09,vibration,5.08,mm/s,2025-02-01 16:18:00
E001958,RIG_10,SEN_08,temperature,85.55,C,2025-02-01 16:18:30
E001959,RIG_02,SEN_10,pressure,2293.49,psi,2025-02-01 16:19:00
E001960,RIG_06,SEN_12,vibration,3.69,mm/s,2025-02-01 16:19:30
E001961,RIG_04,SEN_18,pressure,2332.73,psi,2025-02-01 16:20:00
E001962,RIG_05,SEN_09,flow,112.78,l/min,2025-02-01 16:20:30
E001963,RIG_09,SEN_14,flow,100.05,l/min,2025-02-01 16:21:00
E001964,RIG_04,SEN_20,temperature,83.96,C,2025-02-01 16:21:30
E001965,RIG_01,SEN_03,pressure,3067.75,psi,2025-02-01 16:22:00
E001966,RIG_01,SEN_18,flow,135.27,l/min,2025-02-01 16:22:30
E001967,RIG_01,SEN_13,vibration,4.36,mm/s,2025-02-01 16:23:00
E001968,RIG_04,SEN_13,temperature,91.71,C,2025-02-01 16:23:30
E001969,RIG_04,SEN_04,pressure,2356.63,psi,2025-02-01 16:24:00
E001970,RIG_08,SEN_19,pressure,3004.68,psi,2025-02-01 16:24:30
E001971,RIG_01,SEN_16,pressure,2610.37,psi,2025-02-01 16:25:00
E001972,RIG_10,SEN_15,vibration,2.47,mm/s,2025-02-01 16:25:30
E001973,RIG_03,SEN_06,pressure,2529.81,psi,2025-02-01 16:26:00
E001974,RIG_01,SEN_18,vibration,2.53,mm/s,2025-02-01 16:26:30
E001975,RIG_04,SEN_12,vibration,3.1,mm/s,2025-02-01 16:27:00
E001976,RIG_05,SEN_05,flow,225.18,l/min,2025-02-01 16:27:30
E001977,RIG_04,SEN_17,temperature,88.31,C,2025-02-01 16:28:00
E001978,RIG_04,SEN_10,pressure,2892.42,psi,2025-02-01 16:28:30
E001979,RIG_07,SEN_08,flow,115.76,l/min,2025-02-01 16:29:00
E001980,RIG_08,SEN_13,vibration,3.91,mm/s,2025-02-01 16:29:30
E001981,RIG_07,SEN_05,pressure,3149.49,psi,2025-02-01 16:30:00
E001982,RIG_03,SEN_16,pressure,2787.55,psi,2025-02-01 16:30:30
E001983,RIG_09,SEN_12,flow,107.91,l/min,2025-02-01 16:31:00
E001984,RIG_06,SEN_06,vibration,2.0,mm/s,2025-02-01 16:31:30
E001985,RIG_10,SEN_12,flow,136.24,l/min,2025-02-01 16:32:00
E001986,RIG_05,SEN_20,vibration,2.32,mm/s,2025-02-01 16:32:30
E001987,RIG_08,SEN_13,pressure,2748.56,psi,2025-02-01 16:33:00
E001988,RIG_09,SEN_09,flow,133.47,l/min,2025-02-01 16:33:30
E001989,RIG_06,SEN_20,flow,124.36,l/min,2025-02-01 16:34:00
E001990,RIG_05,SEN_10,pressure,2218.83,psi,2025-02-01 16:34:30
E001991,RIG_08,SEN_15,vibration,3.8,mm/s,2025-02-01 16:35:00
E001992,RIG_05,SEN_16,temperature,92.24,C,2025-02-01 16:35:30
E001993,RIG_05,SEN_05,flow,236.13,l/min,2025-02-01 16:36:00
E001994,RIG_02,SEN_18,vibration,4.84,mm/s,2025-02-01 16:36:30
E001995,RIG_02,SEN_17,temperature,187.34,C,2025-02-01 16:37:00
E001996,RIG_07,SEN_15,flow,102.75,l/min,2025-02-01 16:37:30
E001997,RIG_01,SEN_17,flow,208.85,l/min,2025-02-01 16:38:00
E001998,RIG_10,SEN_04,flow,120.59,l/min,2025-02-01 16:38:30
E001999,RIG_01,SEN_10,temperature,78.76,C,2025-02-01 16:39:00
E002000,RIG_09,SEN_09,temperature,77.76,C,2025-02-01 16:39:30
E002001,RIG_04,SEN_11,flow,119.77,l/min,2025-02-01 16:40:00
E002002,RIG_10,SEN_14,temperature,82.58,C,2025-02-01 16:40:30
E002003,RIG_04,SEN_11,vibration,3.07,mm/s,2025-02-01 16:41:00
E002004,RIG_10,SEN_18,pressure,2328.0,psi,2025-02-01 16:41:30
E002005,RIG_08,SEN_20,pressure,2873.08,psi,2025-02-01 16:42:00
E002006,RIG_03,SEN_03,pressure,2313.58,psi,2025-02-01 16:42:30
E002007,RIG_03,SEN_14,flow,131.55,l/min,2025-02-01 16:43:00
E002008,RIG_01,SEN_12,temperature,87.65,C,2025-02-01 16:43:30
E002009,RIG_03,SEN_09,pressure,3073.42,psi,2025-02-01 16:44:00
E002010,RIG_01,SEN_11,temperature,78.15,C,2025-02-01 16:44:30
E002011,RIG_04,SEN_13,vibration,2.11,mm/s,2025-02-01 16:45:00
E002012,RIG_08,SEN_07,flow,134.08,l/min,2025-02-01 16:45:30
E002013,RIG_01,SEN_15,pressure,2466.16,psi,2025-02-01 16:46:00
E002014,RIG_01,SEN_12,pressure,2316.14,psi,2025-02-01 16:46:30
E002015,RIG_04,SEN_07,pressure,2285.15,psi,2025-02-01 16:47:00
E002016,RIG_09,SEN_18,flow,109.32,l/min,2025-02-01 16:47:30
E002017,RIG_05,SEN_11,flow,132.51,l/min,2025-02-01 16:48:00
E002018,RIG_04,SEN_07,temperature,86.79,C,2025-02-01 16:48:30
E002019,RIG_04,SEN_10,temperature,80.21,C,2025-02-01 16:49:00
E002020,RIG_04,SEN_14,pressure,2263.77,psi,2025-02-01 16:49:30
E002021,RIG_07,SEN_10,vibration,4.19,mm/s,2025-02-01 16:50:00
E002022,RIG_03,SEN_05,pressure,2290.12,psi,2025-02-01 16:50:30
E002023,RIG_05,SEN_12,pressure,2432.63,psi,2025-02-01 16:51:00
E002024,RIG_07,SEN_15,temperature,84.4,C,2025-02-01 16:51:30
E002025,RIG_08,SEN_01,temperature,190.67,C,2025-02-01 16:52:00
E002026,RIG_01,SEN_15,vibration,1.86,mm/s,2025-02-01 16:52:30
E002027,RIG_01,SEN_07,temperature,83.18,C,2025-02-01 16:53:00
E002028,RIG_10,SEN_13,pressure,2927.57,psi,2025-02-01 16:53:30
E002029,RIG_10,SEN_01,pressure,2611.5,psi,2025-02-01 16:54:00
E002030,RIG_09,SEN_06,flow,118.58,l/min,2025-02-01 16:54:30
E002031,RIG_07,SEN_10,flow,110.33,l/min,2025-02-01 16:55:00
E002032,RIG_09,SEN_10,temperature,179.07,C,2025-02-01 16:55:30
E002033,RIG_04,SEN_18,flow,113.83,l/min,2025-02-01 16:56:00
E002034,RIG_07,SEN_18,temperature,90.74,C,2025-02-01 16:56:30
E002035,RIG_09,SEN_18,vibration,10.1,mm/s,2025-02-01 16:57:00
E002036,RIG_01,SEN_14,pressure,2775.94,psi,2025-02-01 16:57:30
E002037,RIG_06,SEN_03,temperature,80.31,C,2025-02-01 16:58:00
E002038,RIG_09,SEN_05,flow,101.19,l/min,2025-02-01 16:58:30
E002039,RIG_03,SEN_15,vibration,2.93,mm/s,2025-02-01 16:59:00
E002040,RIG_06,SEN_17,temperature,92.16,C,2025-02-01 16:59:30
E002041,RIG_09,SEN_15,pressure,2307.55,psi,2025-02-01 17:00:00
E002042,RIG_06,SEN_15,flow,115.9,l/min,2025-02-01 17:00:30
E002043,RIG_08,SEN_15,vibration,5.18,mm/s,2025-02-01 17:01:00
E002044,RIG_04,SEN_01,temperature,90.48,C,2025-02-01 17:01:30
E002045,RIG_02,SEN_14,temperature,87.7,C,2025-02-01 17:02:00
E002046,RIG_02,SEN_16,temperature,92.5,C,2025-02-01 17:02:30
E002047,RIG_10,SEN_11,pressure,2907.29,psi,2025-02-01 17:03:00
E002048,RIG_08,SEN_10,pressure,2324.46,psi,2025-02-01 17:03:30
E002049,RIG_10,SEN_05,vibration,2.08,mm/s,2025-02-01 17:04:00
E002050,RIG_02,SEN_19,vibration,2.46,mm/s,2025-02-01 17:04:30
E002051,RIG_07,SEN_17,temperature,90.73,C,2025-02-01 17:05:00
E002052,RIG_08,SEN_19,vibration,3.59,mm/s,2025-02-01 17:05:30
E002053,RIG_10,SEN_07,vibration,5.28,mm/s,2025-02-01 17:06:00
E002054,RIG_08,SEN_10,pressure,2466.35,psi,2025-02-01 17:06:30
E002055,RIG_10,SEN_01,pressure,2238.46,psi,2025-02-01 17:07:00
E002056,RIG_02,SEN_06,flow,132.45,l/min,2025-02-01 17:07:30
E002057,RIG_03,SEN_19,flow,135.01,l/min,2025-02-01 17:08:00
E002058,RIG_01,SEN_10,flow,111.79,l/min,2025-02-01 17:08:30
E002059,RIG_02,SEN_18,flow,136.14,l/min,2025-02-01 17:09:00
E002060,RIG_02,SEN_08,vibration,3.64,mm/s,2025-02-01 17:09:30
E002061,RIG_04,SEN_17,flow,135.64,l/min,2025-02-01 17:10:00
E002062,RIG_06,SEN_09,pressure,2752.91,psi,2025-02-01 17:10:30
E002063,RIG_10,SEN_09,temperature,84.52,C,2025-02-01 17:11:00
E002064,RIG_05,SEN_11,temperature,85.93,C,2025-02-01 17:11:30
E002065,RIG_03,SEN_19,temperature,88.14,C,2025-02-01 17:12:00
E002066,RIG_01,SEN_07,temperature,82.01,C,2025-02-01 17:12:30
E002067,RIG_09,SEN_01,vibration,3.57,mm/s,2025-02-01 17:13:00
E002068,RIG_02,SEN_10,flow,112.89,l/min,2025-02-01 17:13:30
E002069,RIG_09,SEN_14,vibration,4.48,mm/s,2025-02-01 17:14:00
E002070,RIG_01,SEN_14,flow,104.52,l/min,2025-02-01 17:14:30
E002071,RIG_04,SEN_09,pressure,2432.62,psi,2025-02-01 17:15:00
E002072,RIG_05,SEN_15,flow,117.85,l/min,2025-02-01 17:15:30
E002073,RIG_07,SEN_15,vibration,5.02,mm/s,2025-02-01 17:16:00
E002074,RIG_02,SEN_06,vibration,4.68,mm/s,2025-02-01 17:16:30
E002075,RIG_09,SEN_06,flow,108.07,l/min,2025-02-01 17:17:00
E002076,RIG_04,SEN_03,flow,122.25,l/min,2025-02-01 17:17:30
E002077,RIG_01,SEN_17,temperature,76.09,C,2025-02-01 17:18:00
E002078,RIG_07,SEN_20,temperature,93.82,C,2025-02-01 17:18:30
E002079,RIG_04,SEN_05,flow,134.86,l/min,2025-02-01 17:19:00
E002080,RIG_08,SEN_10,flow,104.25,l/min,2025-02-01 17:19:30
E002081,RIG_09,SEN_18,vibration,3.34,mm/s,2025-02-01 17:20:00
E002082,RIG_10,SEN_19,pressure,3091.64,psi,2025-02-01 17:20:30
E002083,RIG_04,SEN_01,flow,137.01,l/min,2025-02-01 17:21:00
E002084,RIG_07,SEN_09,pressure,3045.9,psi,2025-02-01 17:21:30
E002085,RIG_07,SEN_09,flow,121.23,l/min,2025-02-01 17:22:00
E002086,RIG_09,SEN_04,temperature,74.45,C,2025-02-01 17:22:30
E002087,RIG_07,SEN_01,flow,126.61,l/min,2025-02-01 17:23:00
E002088,RIG_08,SEN_12,vibration,5.71,mm/s,2025-02-01 17:23:30
E002089,RIG_08,SEN_10,vibration,5.61,mm/s,2025-02-01 17:24:00
E002090,RIG_04,SEN_01,pressure,3208.69,psi,2025-02-01 17:24:30
E002091,RIG_04,SEN_15,flow,135.2,l/min,2025-02-01 17:25:00
E002092,RIG_03,SEN_05,vibration,4.87,mm/s,2025-02-01 17:25:30
E002093,RIG_02,SEN_06,flow,112.79,l/min,2025-02-01 17:26:00
E002094,RIG_05,SEN_17,flow,131.11,l/min,2025-02-01 17:26:30
E002095,RIG_10,SEN_16,pressure,2798.35,psi,2025-02-01 17:27:00
E002096,RIG_06,SEN_15,temperature,84.08,C,2025-02-01 17:27:30
E002097,RIG_02,SEN_07,pressure,2927.09,psi,2025-02-01 17:28:00
E002098,RIG_04,SEN_12,temperature,91.31,C,2025-02-01 17:28:30
E002099,RIG_10,SEN_08,pressure,3130.36,psi,2025-02-01 17:29:00
E002100,RIG_01,SEN_10,pressure,2363.42,psi,2025-02-01 17:29:30
E002101,RIG_08,SEN_18,temperature,88.12,C,2025-02-01 17:30:00
E002102,RIG_08,SEN_17,pressure,2588.53,psi,2025-02-01 17:30:30
E002103,RIG_04,SEN_19,flow,126.88,l/min,2025-02-01 17:31:00
E002104,RIG_02,SEN_18,flow,181.11,l/min,2025-02-01 17:31:30
E002105,RIG_04,SEN_06,flow,113.53,l/min,2025-02-01 17:32:00
E002106,RIG_10,SEN_08,pressure,2350.73,psi,2025-02-01 17:32:30
E002107,RIG_01,SEN_05,temperature,77.55,C,2025-02-01 17:33:00
E002108,RIG_07,SEN_16,temperature,74.78,C,2025-02-01 17:33:30
E002109,RIG_05,SEN_08,temperature,91.06,C,2025-02-01 17:34:00
E002110,RIG_05,SEN_14,temperature,75.42,C,2025-02-01 17:34:30
